,,0
251,time_received,11:00:08.8229
251,bids_change,"[['0.10083', '370.3', '274']]"
251,timestamp,11:00:08.785000
252,time_received,11:00:08.9744
252,bids_change,"[['0.32125', '62.5', '275']]"
252,timestamp,11:00:08.936000
253,time_received,11:00:08.9755
253,bids_change,"[['0.0425', '25913.2', '276']]"
253,timestamp,11:00:08.937000
254,time_received,11:00:08.9801
254,bids_change,"[['0.32125', '125', '277']]"
254,timestamp,11:00:08.942000
255,time_received,11:00:09.0385
255,bids_change,"[['0.0425', '26577.2', '278']]"
255,timestamp,11:00:09.000000
256,time_received,11:00:09.1086
256,bids_change,"[['0.05', '695758', '279']]"
256,timestamp,11:00:09.070000
257,time_received,11:00:09.1640
257,bids_change,"[['0.117', '427.3', '280']]"
257,timestamp,11:00:09.126000
258,time_received,11:00:09.2023
258,bids_change,"[['0.10083', '0', '281']]"
258,timestamp,11:00:09.164000
259,time_received,11:00:09.2499
259,bids_change,"[['0.11001', '557', '282']]"
259,timestamp,11:00:09.212000
260,time_received,11:00:09.3479
260,bids_change,"[['0.114', '438.5', '283']]"
260,timestamp,11:00:09.310000
261,time_received,11:00:09.4169
261,bids_change,"[['0.05049', '1287.3', '284']]"
261,timestamp,11:00:09.379000
262,time_received,11:00:09.4372
262,bids_change,"[['0.1638', '0', '285']]"
262,timestamp,11:00:09.399000
263,time_received,11:00:09.4931
263,bids_change,"[['0.1008', '0', '286']]"
263,timestamp,11:00:09.455000
264,time_received,11:00:09.4985
264,bids_change,"[['0.32125', '62.5', '287']]"
264,timestamp,11:00:09.460000
265,time_received,11:00:09.5032
265,bids_change,"[['0.0425', '26514.7', '288']]"
265,timestamp,11:00:09.465000
266,time_received,11:00:09.5133
266,bids_change,"[['0.32125', '0', '289']]"
266,timestamp,11:00:09.475000
267,time_received,11:00:09.5249
267,bids_change,"[['0.15', '333.3', '290']]"
267,timestamp,11:00:09.487000
268,time_received,11:00:09.5260
268,bids_change,"[['0.16383', '227.9', '291']]"
268,timestamp,11:00:09.488000
269,time_received,11:00:09.5310
269,bids_change,"[['0.60001', '62.5', '292']]"
269,timestamp,11:00:09.493000
270,time_received,11:00:09.5529
270,bids_change,"[['0.60001', '125', '293']]"
270,timestamp,11:00:09.515000
271,time_received,11:00:09.5612
271,bids_change,"[['0.60001', '187.5', '294']]"
271,timestamp,11:00:09.523000
272,time_received,11:00:09.7039
272,bids_change,"[['0.171', '292.3', '295']]"
272,timestamp,11:00:09.666000
273,time_received,11:00:09.8744
273,bids_change,"[['0.16383', '0', '296']]"
273,timestamp,11:00:09.836000
274,time_received,11:00:10.0246
274,bids_change,"[['0.60001', '125', '297']]"
274,timestamp,11:00:09.986000
275,time_received,11:00:10.0288
275,bids_change,"[['0.60001', '62.5', '298']]"
275,timestamp,11:00:09.991000
276,time_received,11:00:10.0354
276,bids_change,"[['0.60001', '0', '299']]"
276,timestamp,11:00:09.997000
277,time_received,11:00:10.0628
277,bids_change,"[['0.60002', '62.5', '300']]"
277,timestamp,11:00:10.024000
278,time_received,11:00:10.0631
278,bids_change,"[['0.60002', '125', '301']]"
278,timestamp,11:00:10.025000
279,time_received,11:00:10.0632
279,bids_change,"[['0.05157', '0', '302']]"
279,timestamp,11:00:10.025000
280,time_received,11:00:10.0679
280,bids_change,"[['0.60002', '187.5', '303']]"
280,timestamp,11:00:10.029000
281,time_received,11:00:10.0690
281,bids_change,"[['0.1', '105735', '304']]"
281,timestamp,11:00:10.030000
282,time_received,11:00:10.0708
282,bids_change,"[['0.1', '95240', '305']]"
282,timestamp,11:00:10.033000
283,time_received,11:00:10.0731
283,bids_change,"[['0.1', '84745', '306']]"
283,timestamp,11:00:10.035000
284,time_received,11:00:10.0732
284,bids_change,"[['0.1', '74250', '307']]"
284,timestamp,11:00:10.035000
285,time_received,11:00:10.0754
285,bids_change,"[['0.1', '63755', '308']]"
285,timestamp,11:00:10.037000
286,time_received,11:00:10.0755
286,bids_change,"[['0.1', '53260', '309']]"
286,timestamp,11:00:10.037000
287,time_received,11:00:10.0798
287,bids_change,"[['0.1', '42765', '310']]"
287,timestamp,11:00:10.042000
288,time_received,11:00:10.0799
288,bids_change,"[['0.1', '32270', '311']]"
288,timestamp,11:00:10.042000
289,time_received,11:00:10.0799
289,bids_change,"[['0.1', '21775', '312']]"
289,timestamp,11:00:10.042000
290,time_received,11:00:10.0817
290,bids_change,"[['0.1', '11280', '313']]"
290,timestamp,11:00:10.044000
291,time_received,11:00:10.0859
291,bids_change,"[['0.05', '36700', '314']]"
291,timestamp,11:00:10.048000
292,time_received,11:00:10.0903
292,bids_change,"[['0.0425', '28816.6', '315']]"
292,timestamp,11:00:10.052000
293,time_received,11:00:10.1992
293,bids_change,"[['0.10083', '370.3', '316']]"
293,timestamp,11:00:10.161000
294,time_received,11:00:10.5841
294,bids_change,"[['0.10083', '0', '317']]"
294,timestamp,11:00:10.546000
295,time_received,11:00:10.6398
295,bids_change,"[['0.05103', '1273.7', '318']]"
295,timestamp,11:00:10.602000
296,time_received,11:00:10.6832
296,bids_change,"[['0.60002', '125', '319']]"
296,timestamp,11:00:10.645000
297,time_received,11:00:10.6905
297,bids_change,"[['0.60002', '62.5', '320']]"
297,timestamp,11:00:10.653000
298,time_received,11:00:10.7034
298,bids_change,"[['0.60002', '0', '321']]"
298,timestamp,11:00:10.665000
299,time_received,11:00:10.7133
299,bids_change,"[['0.60003', '62.5', '322']]"
299,timestamp,11:00:10.675000
300,time_received,11:00:10.7273
300,bids_change,"[['0.60003', '125', '323']]"
300,timestamp,11:00:10.689000
301,time_received,11:00:10.7329
301,bids_change,"[['0.0425', '29004.8', '324']]"
301,timestamp,11:00:10.694000
302,time_received,11:00:10.7644
302,bids_change,"[['0.60003', '187.5', '325']]"
302,timestamp,11:00:10.726000
303,time_received,11:00:10.8885
303,bids_change,"[['0.10003', '373.3', '326']]"
303,timestamp,11:00:10.850000
304,time_received,11:00:11.0080
304,bids_change,"[['0.0425', '32709.6', '327']]"
304,timestamp,11:00:10.970000
305,time_received,11:00:11.0478
305,bids_change,"[['0.1725', '5797', '328']]"
305,timestamp,11:00:11.010000
306,time_received,11:00:11.0795
306,bids_change,"[['0.0425', '41665.9', '329']]"
306,timestamp,11:00:11.040000
307,time_received,11:00:11.0948
307,bids_change,"[['0.042', '0', '330']]"
307,timestamp,11:00:11.056000
308,time_received,11:00:11.1126
308,bids_change,"[['0.114', '0', '331']]"
308,timestamp,11:00:11.074000
309,time_received,11:00:11.1162
309,bids_change,"[['0.171', '0', '332']]"
309,timestamp,11:00:11.078000
310,time_received,11:00:11.1369
310,bids_change,"[['0.15', '0', '333']]"
310,timestamp,11:00:11.099000
311,time_received,11:00:11.1587
311,bids_change,"[['0.117', '0', '334']]"
311,timestamp,11:00:11.120000
312,time_received,11:00:11.1672
312,bids_change,"[['0.6', '111.5', '335']]"
312,timestamp,11:00:11.129000
313,time_received,11:00:11.2079
313,bids_change,"[['0.60003', '125', '336']]"
313,timestamp,11:00:11.169000
314,time_received,11:00:11.2167
314,bids_change,"[['0.60003', '62.5', '337']]"
314,timestamp,11:00:11.178000
315,time_received,11:00:11.2208
315,bids_change,"[['0.60003', '0', '338']]"
315,timestamp,11:00:11.182000
316,time_received,11:00:11.2487
316,bids_change,"[['0.60004', '62.5', '339']]"
316,timestamp,11:00:11.211000
317,time_received,11:00:11.2536
317,bids_change,"[['0.60004', '125', '340']]"
317,timestamp,11:00:11.215000
318,time_received,11:00:11.2665
318,bids_change,"[['0.60004', '187.5', '341']]"
318,timestamp,11:00:11.228000
319,time_received,11:00:11.3235
319,bids_change,"[['0.0425', '43998.1', '342']]"
319,timestamp,11:00:11.285000
320,time_received,11:00:11.5042
320,bids_change,"[['0.1725', '0', '343']]"
320,timestamp,11:00:11.466000
321,time_received,11:00:11.5551
321,bids_change,"[['0.12', '416.6', '344']]"
321,timestamp,11:00:11.517000
322,time_received,11:00:11.7168
322,bids_change,"[['0.114', '438.5', '345']]"
322,timestamp,11:00:11.678000
323,time_received,11:00:11.8352
323,bids_change,"[['0.60004', '125', '346']]"
323,timestamp,11:00:11.797000
324,time_received,11:00:11.8401
324,bids_change,"[['0.60004', '62.5', '347']]"
324,timestamp,11:00:11.802000
325,time_received,11:00:11.8415
325,bids_change,"[['0.60004', '0', '348']]"
325,timestamp,11:00:11.804000
326,time_received,11:00:11.8678
326,bids_change,"[['0.60005', '62.5', '349']]"
326,timestamp,11:00:11.830000
327,time_received,11:00:11.8733
327,bids_change,"[['0.60005', '125', '350']]"
327,timestamp,11:00:11.835000
328,time_received,11:00:11.8759
328,bids_change,"[['0.60005', '187.5', '351']]"
328,timestamp,11:00:11.838000
329,time_received,11:00:11.9454
329,bids_change,"[['0.9888', '10.1', '352']]"
329,timestamp,11:00:11.907000
330,time_received,11:00:12.0245
330,bids_change,"[['0', '0', '353']]"
330,timestamp,11:00:11.986000
331,time_received,11:00:12.0564
331,asks_change,"[['0', '0', '354']]"
331,timestamp,11:00:12.017000
332,time_received,11:00:12.1953
332,asks_change,"[['0', '0', '355']]"
332,timestamp,11:00:12.157000
333,time_received,11:00:12.4139
333,bids_change,"[['0.115', '8695', '356']]"
333,timestamp,11:00:12.376000
334,time_received,11:00:12.4817
334,bids_change,"[['0.60005', '125', '357']]"
334,timestamp,11:00:12.443000
335,time_received,11:00:12.4841
335,bids_change,"[['0.60005', '62.5', '358']]"
335,timestamp,11:00:12.445000
336,time_received,11:00:12.5264
336,bids_change,"[['0.60006', '50.3', '359']]"
336,timestamp,11:00:12.479000
337,time_received,11:00:12.5714
337,bids_change,"[['0.60006', '100.6', '360']]"
337,timestamp,11:00:12.533000
338,time_received,11:00:12.5902
338,bids_change,"[['0.60005', '0', '361']]"
338,timestamp,11:00:12.551000
339,time_received,11:00:12.6030
339,bids_change,"[['0.132', '378.7', '362']]"
339,timestamp,11:00:12.565000
340,time_received,11:00:12.6213
340,bids_change,"[['0.60006', '150.9', '363']]"
340,timestamp,11:00:12.583000
341,time_received,11:00:12.7968
341,bids_change,"[['0.123', '406.5', '364']]"
341,timestamp,11:00:12.759000
342,time_received,11:00:13.5130
342,bids_change,"[['0.144', '347.2', '365']]"
342,timestamp,11:00:13.474000
343,time_received,11:00:13.6314
343,bids_change,"[['0.60006', '100.6', '366']]"
343,timestamp,11:00:13.593000
344,time_received,11:00:13.6354
344,bids_change,"[['0.60006', '50.3', '367']]"
344,timestamp,11:00:13.597000
345,time_received,11:00:13.6462
345,bids_change,"[['0.60006', '0', '368']]"
345,timestamp,11:00:13.608000
346,time_received,11:00:13.6628
346,bids_change,"[['0.60007', '50.3', '369']]"
346,timestamp,11:00:13.625000
347,time_received,11:00:13.6736
347,bids_change,"[['0.60007', '100.6', '370']]"
347,timestamp,11:00:13.635000
348,time_received,11:00:13.6804
348,bids_change,"[['0.60007', '150.9', '371']]"
348,timestamp,11:00:13.642000
349,time_received,11:00:13.7073
349,bids_change,"[['0.147', '340.1', '372']]"
349,timestamp,11:00:13.669000
350,time_received,11:00:13.8279
350,bids_change,"[['0.153', '326.7', '373']]"
350,timestamp,11:00:13.790000
351,time_received,11:00:13.8821
351,bids_change,"[['0.10003', '0', '374']]"
351,timestamp,11:00:13.844000
352,time_received,11:00:14.0213
352,bids_change,"[['0.0425', '44694.8', '375']]"
352,timestamp,11:00:13.983000
353,time_received,11:00:14.1523
353,bids_change,"[['0.11004', '339.3', '376']]"
353,timestamp,11:00:14.114000
354,time_received,11:00:14.1757
354,bids_change,"[['0.60007', '100.6', '377']]"
354,timestamp,11:00:14.138000
355,time_received,11:00:14.1764
355,bids_change,"[['0.60007', '50.3', '378']]"
355,timestamp,11:00:14.138000
356,time_received,11:00:14.1861
356,bids_change,"[['0.60007', '0', '379']]"
356,timestamp,11:00:14.148000
357,time_received,11:00:14.2140
357,bids_change,"[['0.60008', '50.3', '380']]"
357,timestamp,11:00:14.176000
358,time_received,11:00:14.2156
358,bids_change,"[['0.60008', '100.6', '381']]"
358,timestamp,11:00:14.177000
359,time_received,11:00:14.2187
359,bids_change,"[['0.60008', '150.9', '382']]"
359,timestamp,11:00:14.181000
360,time_received,11:00:14.2566
360,bids_change,"[['0.115', '0', '383']]"
360,timestamp,11:00:14.219000
361,time_received,11:00:14.2997
361,bids_change,"[['0.98901', '65.7', '384']]"
361,timestamp,11:00:14.261000
362,time_received,11:00:14.3986
362,bids_change,"[['0.32', '1562.5', '385']]"
362,timestamp,11:00:14.361000
363,time_received,11:00:14.5526
363,bids_change,"[['0.11004', '0', '386']]"
363,timestamp,11:00:14.514000
364,time_received,11:00:14.6192
364,bids_change,"[['0.05049', '0', '387']]"
364,timestamp,11:00:14.581000
365,time_received,11:00:14.6486
365,bids_change,"[['0.6', '2502.6', '388']]"
365,timestamp,11:00:14.611000
366,time_received,11:00:14.6837
366,bids_change,"[['0.05103', '0', '389']]"
366,timestamp,11:00:14.645000
367,time_received,11:00:14.7004
367,bids_change,"[['0.60008', '100.6', '390']]"
367,timestamp,11:00:14.662000
368,time_received,11:00:14.7149
368,bids_change,"[['0.60008', '50.3', '391']]"
368,timestamp,11:00:14.677000
369,time_received,11:00:14.7151
369,bids_change,"[['0.60008', '0', '392']]"
369,timestamp,11:00:14.677000
370,time_received,11:00:14.7403
370,bids_change,"[['0.60009', '50.3', '393']]"
370,timestamp,11:00:14.702000
371,time_received,11:00:14.7560
371,bids_change,"[['0.60009', '100.6', '394']]"
371,timestamp,11:00:14.717000
372,time_received,11:00:14.7564
372,bids_change,"[['0.60009', '150.9', '395']]"
372,timestamp,11:00:14.718000
373,time_received,11:00:14.7632
373,bids_change,"[['0.05038', '9924.5', '396']]"
373,timestamp,11:00:14.725000
374,time_received,11:00:14.8380
374,bids_change,"[['0.6', '2401.1', '397']]"
374,timestamp,11:00:14.800000
375,time_received,11:00:14.8564
375,bids_change,"[['0.98901', '0', '398']]"
375,timestamp,11:00:14.818000
376,time_received,11:00:14.8891
376,bids_change,"[['0.11403', '327.4', '399']]"
376,timestamp,11:00:14.851000
377,time_received,11:00:15.2758
377,bids_change,"[['0.11403', '0', '400']]"
377,timestamp,11:00:15.238000
378,time_received,11:00:15.3162
378,bids_change,"[['0.9888', '0', '401']]"
378,timestamp,11:00:15.278000
379,time_received,11:00:15.3188
379,bids_change,"[['0', '0', '402'], ['0.162', '308.6', '403']]"
379,timestamp,11:00:15.281000
380,time_received,11:00:15.3307
380,bids_change,"[['0.60009', '100.6', '404']]"
380,timestamp,11:00:15.292000
381,time_received,11:00:15.3315
381,bids_change,"[['0.60009', '50.3', '405']]"
381,timestamp,11:00:15.294000
382,time_received,11:00:15.3356
382,bids_change,"[['0.60009', '0', '406']]"
382,timestamp,11:00:15.298000
383,time_received,11:00:15.3660
383,bids_change,"[['0.6001', '50.3', '407']]"
383,timestamp,11:00:15.328000
384,time_received,11:00:15.3669
384,bids_change,"[['0.6001', '100.6', '408']]"
384,timestamp,11:00:15.329000
385,time_received,11:00:15.3706
385,bids_change,"[['0.6001', '150.9', '409']]"
385,timestamp,11:00:15.333000
386,time_received,11:00:15.4448
386,asks_change,"[['0', '0', '410']]"
386,timestamp,11:00:15.406000
387,time_received,11:00:15.5461
387,asks_change,"[['1', '9261.4', '411']]"
387,timestamp,11:00:15.507000
388,time_received,11:00:15.5883
388,asks_change,"[['0', '0', '412']]"
388,timestamp,11:00:15.550000
389,time_received,11:00:15.6304
389,bids_change,"[['0.0425', '45217.3', '413']]"
389,timestamp,11:00:15.592000
390,time_received,11:00:15.6359
390,bids_change,"[['0.10003', '373.3', '414']]"
390,timestamp,11:00:15.598000
391,time_received,11:00:15.8343
391,bids_change,"[['0.0425', '45664.3', '415']]"
391,timestamp,11:00:15.796000
392,time_received,11:00:15.8720
392,bids_change,"[['0.9576', '26.1', '416']]"
392,timestamp,11:00:15.834000
393,time_received,11:00:15.9170
393,bids_change,"[['0.05038', '0', '417']]"
393,timestamp,11:00:15.879000
394,time_received,11:00:15.9531
394,bids_change,"[['0.6001', '100.6', '418']]"
394,timestamp,11:00:15.914000
395,time_received,11:00:15.9587
395,bids_change,"[['0.0425', '43331.5', '419']]"
395,timestamp,11:00:15.920000
396,time_received,11:00:15.9622
396,bids_change,"[['0.6001', '50.3', '420']]"
396,timestamp,11:00:15.924000
397,time_received,11:00:15.9631
397,bids_change,"[['0.6001', '0', '421']]"
397,timestamp,11:00:15.925000
398,time_received,11:00:15.9653
398,bids_change,"[['0', '0', '422']]"
398,timestamp,11:00:15.927000
399,time_received,11:00:15.9827
399,bids_change,"[['0.93765', '51.1', '423']]"
399,timestamp,11:00:15.944000
400,time_received,11:00:15.9941
400,bids_change,"[['0.93765', '102.2', '424']]"
400,timestamp,11:00:15.956000
401,time_received,11:00:16.0041
401,bids_change,"[['0.93765', '153.3', '425']]"
401,timestamp,11:00:15.966000
402,time_received,11:00:16.0757
402,bids_change,"[['0', '0', '426']]"
402,timestamp,11:00:16.037000
403,time_received,11:00:16.0760
403,bids_change,"[['0', '0', '427']]"
403,timestamp,11:00:16.038000
404,time_received,11:00:16.2050
404,bids_change,"[['0', '0', '428']]"
404,timestamp,11:00:16.167000
405,time_received,11:00:16.2059
405,asks_change,"[['1', '8762.8', '429']]"
405,timestamp,11:00:16.168000
406,time_received,11:00:16.2226
406,bids_change,"[['0.9639', '67.4', '430']]"
406,timestamp,11:00:16.185000
407,time_received,11:00:16.5370
407,asks_change,"[['1', '8512.8', '431']]"
407,timestamp,11:00:16.499000
408,time_received,11:00:16.5632
408,bids_change,"[['0.053', '471.6', '432']]"
408,timestamp,11:00:16.525000
409,time_received,11:00:16.5824
409,bids_change,"[['0.115', '1414.1', '433']]"
409,timestamp,11:00:16.544000
410,time_received,11:00:16.5995
410,bids_change,"[['0.93765', '102.2', '434']]"
410,timestamp,11:00:16.561000
411,time_received,11:00:16.6150
411,bids_change,"[['0.93765', '51.1', '435']]"
411,timestamp,11:00:16.577000
412,time_received,11:00:16.6156
412,bids_change,"[['0.93765', '0', '436']]"
412,timestamp,11:00:16.578000
413,time_received,11:00:16.6291
413,bids_change,"[['0.9443', '50.9', '437']]"
413,timestamp,11:00:16.591000
414,time_received,11:00:16.6537
414,bids_change,"[['0.9443', '101.8', '438']]"
414,timestamp,11:00:16.616000
415,time_received,11:00:16.6550
415,bids_change,"[['0.9443', '152.7', '439']]"
415,timestamp,11:00:16.617000
416,time_received,11:00:16.7055
416,asks_change,"[['1', '8482.7', '440']]"
416,timestamp,11:00:16.667000
417,time_received,11:00:16.7411
417,bids_change,"[['0', '0', '441']]"
417,timestamp,11:00:16.703000
418,time_received,11:00:16.8293
418,bids_change,"[['0.0425', '39626.7', '442']]"
418,timestamp,11:00:16.791000
419,time_received,11:00:16.9055
419,bids_change,"[['0', '0', '443']]"
419,timestamp,11:00:16.867000
420,time_received,11:00:16.9468
420,asks_change,"[['1', '8232.7', '444']]"
