     ,asks                                                                                                            ,bids                                                                                                                ,timestamp     ,time_received
 132 ,[]                                                                                                              ,"[['0.9995', '50'], ['0.9636', '41.5'], ['0.95992', '150'], ['0.95985', '67.7'], ['0.6555', '1525']]"               ,1732705223792 ,11:00:23.8286
 133 ,[]                                                                                                              ,"[['1.0044', '133.5'], ['0.9995', '50'], ['0.9636', '41.5'], ['0.95992', '150'], ['0.95985', '67.7']]"              ,1732705223892 ,11:00:23.9286
 134 ,[]                                                                                                              ,"[['1.00854', '178.7'], ['1.0044', '133.5'], ['1.003', '24.9'], ['0.9995', '50'], ['0.9636', '41.5']]"              ,1732705224000 ,11:00:24.0366
 135 ,[]                                                                                                              ,"[['1.00854', '178.7'], ['1.0044', '133.5'], ['1.003', '24.9'], ['0.9995', '50'], ['0.9636', '41.5']]"              ,1732705224106 ,11:00:24.1427
 136 ,[]                                                                                                              ,"[['1.00854', '178.7'], ['1.0044', '133.5'], ['1.00302', '498.4'], ['1.003', '24.9'], ['0.9995', '50']]"            ,1732705224204 ,11:00:24.2409
 137 ,[]                                                                                                              ,"[['1.00854', '178.7'], ['1.0044', '133.5'], ['1.00302', '498.4'], ['1.003', '24.9'], ['1', '157.4']]"              ,1732705224325 ,11:00:24.3616
 138 ,[]                                                                                                              ,"[['1.00854', '178.7'], ['1.0044', '133.5'], ['1.00302', '498.4'], ['1.003', '24.9'], ['1', '185.6']]"              ,1732705224539 ,11:00:24.5759
 139 ,[]                                                                                                              ,"[['1.00854', '178.7'], ['1.0044', '133.5'], ['1.00302', '498.4'], ['1.003', '24.9'], ['1.00035', '499.8']]"        ,1732705224649 ,11:00:24.6861
 140 ,"[['1.15713', '299.4']]"                                                                                        ,"[['1.00949', '49.5'], ['1.00854', '178.7'], ['1.0044', '133.5'], ['1.00302', '498.4'], ['1.003', '24.9']]"         ,1732705224762 ,11:00:24.7985
 141 ,"[['1.15713', '299.4']]"                                                                                        ,"[['1.00949', '49.5'], ['1.00854', '178.7'], ['1.0044', '133.5'], ['1.00302', '498.4'], ['1.003', '24.9']]"         ,1732705224876 ,11:00:24.9132
 142 ,"[['1.15713', '299.4']]"                                                                                        ,"[['1.00949', '49.5'], ['1.00854', '178.7'], ['1.0044', '133.5'], ['1.003', '24.9'], ['1.00035', '499.8']]"         ,1732705224991 ,11:00:25.0277
 143 ,"[['1.15713', '299.4']]"                                                                                        ,"[['1.00949', '49.5'], ['1.00854', '178.7'], ['1.0044', '133.5'], ['1.003', '24.9'], ['1.00035', '499.8']]"         ,1732705225115 ,11:00:25.1521
 144 ,"[['1.15713', '299.4']]"                                                                                        ,"[['1.00949', '49.5'], ['1.0092', '99'], ['1.00854', '178.7'], ['1.0044', '133.5'], ['1.003', '24.9']]"             ,1732705225228 ,11:00:25.2656
 145 ,"[['1.15713', '299.4']]"                                                                                        ,"[['1.02578', '194.9'], ['1.00949', '49.5'], ['1.0092', '99'], ['1.00857', '37'], ['1.00854', '178.7']]"            ,1732705225337 ,11:00:25.3735
 146 ,"[['1.15713', '299.4']]"                                                                                        ,"[['1.02578', '194.9'], ['1.00949', '49.5'], ['1.0092', '99'], ['1.00857', '37'], ['1.00854', '178.7']]"            ,1732705225435 ,11:00:25.4721
 147 ,"[['1.15713', '299.4']]"                                                                                        ,"[['1.02578', '194.9'], ['1.00949', '49.5'], ['1.0092', '99'], ['1.00857', '37'], ['1.00854', '178.7']]"            ,1732705225531 ,11:00:25.5678
 148 ,"[['1.15713', '299.4']]"                                                                                        ,"[['1.02578', '194.9'], ['1.0184', '490.9'], ['1.00949', '49.5'], ['1.0092', '99'], ['1.00854', '178.7']]"          ,1732705225635 ,11:00:25.6720
 149 ,"[['1.15713', '299.4']]"                                                                                        ,"[['1.02578', '194.9'], ['1.0184', '490.9'], ['1.00949', '49.5'], ['1.0092', '99'], ['1.00854', '178.7']]"          ,1732705225737 ,11:00:25.7741
 150 ,"[['1.15713', '218.5']]"                                                                                        ,"[['1.02578', '194.9'], ['1.0184', '490.9'], ['1.00949', '49.5'], ['1.0092', '99'], ['1.00854', '178.7']]"          ,1732705225839 ,11:00:25.8764
 151 ,"[['1.15713', '218.5']]"                                                                                        ,"[['1.02578', '194.9'], ['1.0184', '490.9'], ['1.00949', '49.5'], ['1.0092', '99'], ['1.00854', '178.7']]"          ,1732705225947 ,11:00:25.9840
 152 ,[]                                                                                                              ,"[['1.02578', '194.9'], ['1.0184', '490.9'], ['1.00949', '49.5'], ['1.0092', '99'], ['1.00854', '178.7']]"          ,1732705226053 ,11:00:26.0899
 153 ,[]                                                                                                              ,"[['1.02578', '194.9'], ['1.0184', '490.9'], ['1.00949', '49.5'], ['1.0092', '99'], ['1.00854', '178.7']]"          ,1732705226155 ,11:00:26.1928
 154 ,[]                                                                                                              ,"[['1.02578', '194.9'], ['1.0184', '490.9'], ['1.00949', '49.5'], ['1.0092', '99'], ['1.00854', '178.7']]"          ,1732705226256 ,11:00:26.2926
 155 ,[]                                                                                                              ,"[['1.02578', '194.9'], ['1.0184', '490.9'], ['1.00949', '49.5'], ['1.0092', '99'], ['1.00854', '178.7']]"          ,1732705226362 ,11:00:26.3985
 156 ,[]                                                                                                              ,"[['1.02578', '194.9'], ['1.0184', '490.9'], ['1.0092', '99'], ['1.00854', '178.7'], ['1.0039', '137.4']]"          ,1732705226469 ,11:00:26.5056
 157 ,[]                                                                                                              ,"[['1.02578', '194.9'], ['1.01843', '36.6'], ['1.0092', '99'], ['1.00854', '178.7'], ['1.0039', '137.4']]"          ,1732705226589 ,11:00:26.6255
 158 ,[]                                                                                                              ,"[['1.02578', '194.9'], ['1.0242', '24.4'], ['1.01843', '36.6'], ['1.0092', '99'], ['1.00854', '178.7']]"           ,1732705226693 ,11:00:26.7311
 159 ,[]                                                                                                              ,"[['1.037', '54.9'], ['1.02719', '48.6'], ['1.02578', '194.9'], ['1.0242', '24.4'], ['1.01843', '36.6']]"           ,1732705226802 ,11:00:26.8395
 160 ,[]                                                                                                              ,"[['1.037', '54.9'], ['1.02719', '48.6'], ['1.02578', '194.9'], ['1.0242', '24.4'], ['1.01843', '36.6']]"           ,1732705226928 ,11:00:26.9650
 161 ,[]                                                                                                              ,"[['1.037', '54.9'], ['1.02719', '48.6'], ['1.02578', '194.9'], ['1.0242', '24.4'], ['1.01843', '36.6']]"           ,1732705227038 ,11:00:27.0749
 162 ,[]                                                                                                              ,"[['1.037', '54.9'], ['1.02719', '48.6'], ['1.0242', '24.4'], ['1.01843', '36.6'], ['1.01501', '79.9']]"            ,1732705227138 ,11:00:27.1748
 163 ,[]                                                                                                              ,"[['1.037', '54.9'], ['1.02719', '48.6'], ['1.0242', '24.4'], ['1.01843', '36.6'], ['1.01501', '79.9']]"            ,1732705227340 ,11:00:27.3766
 164 ,[]                                                                                                              ,"[['1.05798', '472.5'], ['1.037', '54.9'], ['1.02719', '48.6'], ['1.0242', '24.4'], ['1.01843', '36.6']]"           ,1732705227441 ,11:00:27.4781
 165 ,[]                                                                                                              ,"[['1.05798', '472.5'], ['1.037', '54.9'], ['1.02719', '48.6'], ['1.0242', '24.4'], ['1.01843', '36.6']]"           ,1732705227542 ,11:00:27.5785
 166 ,[]                                                                                                              ,"[['1.05798', '472.5'], ['1.054', '54'], ['1.037', '54.9'], ['1.02719', '48.6'], ['1.0242', '24.4']]"               ,1732705227652 ,11:00:27.6883
 167 ,[]                                                                                                              ,"[['1.05798', '472.5'], ['1.054', '54'], ['1.037', '54.9'], ['1.02719', '48.6'], ['1.0242', '24.4']]"               ,1732705227750 ,11:00:27.7873
 168 ,[]                                                                                                              ,"[['1.05798', '472.5'], ['1.056', '53.9'], ['1.054', '54'], ['1.037', '54.9'], ['1.02719', '48.6']]"                ,1732705227852 ,11:00:27.8887
